DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/27/2015,8/27/2015 10:15,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,Aug,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH020
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/26/2014,4/26/2014 15:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/25/2014,5/25/2014 15:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/29/2014,6/29/2014 11:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/13/2014,7/13/2014 11:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/7/2014,9/7/2014 11:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/27/2014,9/27/2014 14:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/26/2014,10/26/2014 13:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/16/2016,5/16/2016 10:15,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH020
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/23/2016,8/23/2016 10:30,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,Aug,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH021
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/10/2015,6/10/2015 15:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/8/2015,7/8/2015 15:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/22/2015,7/22/2015 14:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/9/2015,8/9/2015 15:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/15/2015,9/15/2015 13:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/20/2015,10/20/2015 13:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/21/2016,6/21/2016 12:30,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH020
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/20/2016,7/20/2016 12:40,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",3/21/2016,3/21/2016 12:45,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/12/2016,4/12/2016 13:10,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/8/2016,6/8/2016 13:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2016,7/4/2016 14:15,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/18/2016,9/18/2016 10:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/3/2016,10/3/2016 12:15,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/26/2017,7/26/2017 12:30,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH022
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/28/2017,8/28/2017 13:40,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH022
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/21/2017,6/21/2017 14:00,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH022
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/23/2017,5/23/2017 13:40,,,,,,,,,,,683123,,,GOLDEN,GOLDEN,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,SH021
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/12/2017,4/12/2017 10:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/8/2017,5/8/2017 1:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/11/2017,7/11/2017 13:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/10/2017,8/10/2017 13:00,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/11/2017,9/11/2017 13:30,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/9/2017,10/9/2017 13:50,,,,,,,,,,,683123,,,,,,,,0,0,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,,NA,,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,9/17/1973,,,0 Feet,,,,,,,,,13883364,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.005,MG/L,,,9/17/1973,,,28 Feet,,,,,,,,,13883387,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.03,MG/L,,,9/17/1973,,,40 Feet,,,,,,,,,13883411,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.011,MG/L,,,11/19/1973,,,0 Feet,,,,,,,,,13883447,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.016,MG/L,,,11/19/1973,,,43 Feet,,,,,,,,,13883470,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,2/4/1974,,,0 Feet,,,,,,,,,13883515,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,2/4/1974,,,22 Feet,,,,,,,,,13883538,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,2/4/1974,,,43 Feet,,,,,,,,,13883562,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.014,MG/L,,,4/1/1974,,,0 Feet,,,,,,,,,13883699,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.01,MG/L,,,4/1/1974,,,22 Feet,,,,,,,,,13883722,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.005,MG/L,,,4/1/1974,,,44 Feet,,,,,,,,,13883746,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.009,MG/L,,,4/2/1974,,,0 Feet,,,,,,,,,13883791,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.013,MG/L,,,4/2/1974,,,9 Feet,,,,,,,,,13883814,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.01,MG/L,,,4/2/1974,,,18 Feet,,,,,,,,,13883838,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.013,MG/L,,,7/9/1974,,,0 Feet,,,,,,,,,13883883,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.048,MG/L,,,7/9/1974,,,20 Feet,,,,,,,,,13883906,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.022,MG/L,,,7/9/1974,,,42 Feet,,,,,,,,,13883930,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.024,MG/L,,,11/18/1974,,,0 Feet,,,,,,,,,13884030,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.012,MG/L,,,11/18/1974,,,44 Feet,,,,,,,,,13884053,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.153,MG/L,,,11/19/1974,,,0 Feet,,,,,,,,,13884092,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.056,MG/L,,,11/19/1974,,,21 Feet,,,,,,,,,13884115,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.013,MG/L,,,2/17/1975,,,0 Feet,,,,,,,,,13884162,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.01,MG/L,,,2/17/1975,,,20 Feet,,,,,,,,,13884185,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.018,MG/L,,,2/17/1975,,,43 Feet,,,,,,,,,13884209,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,4/21/1975,,,0 Feet,,,,,,,,,13884248,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,4/21/1975,,,43 Feet,,,,,,,,,13884271,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.006,MG/L,,,2/6/1974,,,0 Feet,,,,,,,,,13883607,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.006,MG/L,,,2/6/1974,,,8 Feet,,,,,,,,,13883630,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0,MG/L,,,2/6/1974,,,15 Feet,,,,,,,,,13883654,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.011,MG/L,,,7/12/1974,,,13 Feet,,,,,,,,,13883968,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
70507,DNR_STORET,"PHOSPHORUS, TOTAL REACTIVE",0.005,MG/L,,,7/12/1974,,,19 Feet,,,,,,,,,13883991,,,,,,"Migrated from EPA STORET Legacy Database, originally reported by Wisconsin DNR",,43.03333,-88.535286,43.03333,-88.535286,,,683123,Golden Lake - Deep Hole,775900,Golden Lake,LAKE-DEEPEST SPOT,Bark River,Waukesha,Lower Rock,
71935,DNR_STORET,MERCURY,0.19,UG/G,,,6/15/2000,6/27/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,1,1,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,6/29/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.32,UG/G,,,6/15/2000,7/5/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,6,6,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,7/23/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.21,UG/G,,,6/15/2000,7/5/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,8,8,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,7/23/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.29,UG/G,,,6/15/2000,6/27/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,2,2,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,6/29/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.63,UG/G,,,6/15/2000,6/27/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,3,3,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,6/29/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.16,UG/G,,,6/15/2000,7/5/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,4,4,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,7/23/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.55,UG/G,,,6/15/2000,7/5/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,5,5,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,7/23/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
71935,DNR_STORET,MERCURY,0.27,UG/G,,,6/15/2000,7/5/2001 0:00,,,113133790,"MERCURY, COLD VAPOR, TISS (SULLIVAN/DELFINO 1982)",,,0.004,,0.013,,685024,,,7,7,,SKIN ON FILLET,,0,0,43.03,-88.53,4/10/2001,7/23/2001,10007207,Golden Lake,775900,Golden Lake,LAKE,,NA,,
